Window,Cluster,Predicted_Risks_new,Title,Content_trunc,Event_Severity,Event_Label,Acceleration_value,Recency,Source_Accuracy,Impact_Score,Location,Industry_Risk,Frequency_Score,combined_text,similarity,rel_cos,margin,rel_margin,raw_score,rank,decay_weight,weighted_strength
2025-12-23 00:00:00+00:00,657.0,Enrollment Pressure,More Student Loan Borrowers Are Shedding Debts in Bankruptcy,A new study suggests that distressed borrowers using a simpler bankruptcy process are succeeding — and that more people like them should try.,3.583,More Student Loan Borrowers Are Shedding Debts in Bankruptcy,5,0.82,4.0,3.6,1.0,5.0,5.0,More Student Loan Borrowers Are Shedding Debts in BankruptcyA new study suggests that distressed borrowers using a simpler bankruptcy process are succeeding — and that more people like them should try.,0.35313112,0.5645358,-0.00473541,0.47634062,1.9279307337999345,1,1.0,1.9279307337999345
2025-12-23 00:00:00+00:00,63.0,Enrollment Pressure,Student loan borrowers in default face wage garnishment next month Student Loan Borrowers in Default Could See Wages Garnished in Early 2026 Trump administration says it will begin garnishing wages of student loan borrowers in default Trump administration to garnish wages for defaulted student loans,"The Trump administration in January will begin garnishing the wages of student loan borrowers who are in default. The Department of Education said Tuesday that approximately 1,000 defaulted borrowers will receive notices informing them of their status beginning the week of Jan. 7. The number of notices sent out will increase on a monthly basis.... Starting the week of Jan. 7, the Education Department will begin sending notices about paycheck deductions to about 1,000 of five million borrowers in default. WASHINGTON (AP) — The Trump administration said on Tuesday that it will begin garnishing the wages of student loan borrowers who are in default early next year.
The Department of Education said it will send notices to approximately 1,000 borrowers the week of January 7, with more notices to come at an increasing scale each month.
Millions of borrowers are considered in default, meaning they are 270 days past due on their payments. The department must give borrowers 30 days notice before their wa WASHINGTON — President Donald Trump’s administration will start garnishing the wages of student loan borrowers in default beginning early next year, the U.S. Education Department said Tuesday.  In an email, the department said it expects the first notices to be sent to roughly 1,000 borrowers in default the first full week of January and that [&#8230;]",3.5958,Student Loan Garnishment Delay,5,1.72,3.75,3.6,1.0,5.0,5.0,"Student loan borrowers in default face wage garnishment next month Student Loan Borrowers in Default Could See Wages Garnished in Early 2026 Trump administration says it will begin garnishing wages of student loan borrowers in default Trump administration to garnish wages for defaulted student loansThe Trump administration in January will begin garnishing the wages of student loan borrowers who are in default. The Department of Education said Tuesday that approximately 1,000 defaulted borrowers will receive notices informing them of their status beginning the week of Jan. 7. The number of notices sent out will increase on a monthly basis.... Starting the week of Jan. 7, the Education Department will begin sending notices about paycheck deductions to about 1,000 of five million borrowers in default. WASHINGTON (AP) — The Trump administration said on Tuesday that it will begin garnishing the wages of student loan borrowers who are in default early next year.
The Department of Education said it will send notices to approximately 1,000 borrowers the week of January 7, with more notices to come at an increasing scale each month.
Millions of borrowers are considered in default, meaning they are 270 days past due on their payments. The department must give borrowers 30 days notice before their wa WASHINGTON — President Donald Trump’s administration will start garnishing the wages of student loan borrowers in default beginning early next year, the U.S. Education Department said Tuesday.  In an email, the department said it expects the first notices to be sent to roughly 1,000 borrowers in default the first full week of January and that [&#8230;]",0.36031902,0.5894057,-0.062476575,0.22278123,1.7238925645887853,2,0.7,1.2067247952121496
2025-12-23 00:00:00+00:00,120.0,Enrollment Pressure,"Judge rejects bid to overturn Trump's $100,000 H-1B visa application fee","A federal judge upheld the Trump administration's ability to slap a $100,000 fee on new H-1B visa applications.
-
The Trump administration says the fee aims to curb immigration and boost US worker hiring.
-
Major tech companies and universities may appeal, as H-1B visas are key for skilled hiring.
-
A federal judge upheld the Trump administration's ability to place a $100,000 fee on new H-1B visa applications.
US District Judge Beryl Howell in Washington, DC, said in the opinion that President D",3.652,Texas H-1B Visa Restrictions,5,1.28,4.0,3.6,1.0,5.0,5.0,"Judge rejects bid to overturn Trump's $100,000 H-1B visa application feeA federal judge upheld the Trump administration's ability to slap a $100,000 fee on new H-1B visa applications.
-
The Trump administration says the fee aims to curb immigration and boost US worker hiring.
-
Major tech companies and universities may appeal, as H-1B visas are key for skilled hiring.
-
A federal judge upheld the Trump administration's ability to place a $100,000 fee on new H-1B visa applications.
US District Judge Beryl Howell in Washington, DC, said in the opinion that President D",0.1078745,0.0,-0.17090334,0.03173558,0.03476950190216303,3,0.48999999999999994,0.017037055932059883
2025-12-23 00:00:00+00:00,608.0,Leadership Missteps,Brown University places vice president for public safety on administrative leave,"Brown University places vice president for public safety on administrative leave
Brown University President Christina Paxson announced Vice President for Public Safety and Emergency Management Rodney Chatman, will be placed on administrative leave, effective immediately.
Chief Hugh T. Clements, former chief of police of the Providence Police Department, will serve as interim vice president for Public Safety and chief of police.
Brown University Police Sergeants Union announced it unanimously iss",3.085,Brown University Shooting Aftermath,3,0.8,4.0,3.9,0.0,5.0,4.0,"Brown University places vice president for public safety on administrative leaveBrown University places vice president for public safety on administrative leave
Brown University President Christina Paxson announced Vice President for Public Safety and Emergency Management Rodney Chatman, will be placed on administrative leave, effective immediately.
Chief Hugh T. Clements, former chief of police of the Providence Police Department, will serve as interim vice president for Public Safety and chief of police.
Brown University Police Sergeants Union announced it unanimously iss",0.31655073,0.43796858,-0.062373757,0.2231375,1.1523069529235364,1,1.0,1.1523069529235364
2025-12-23 00:00:00+00:00,647.0,No Risk,"Court Blocks Troop Deployment to Chicago, H-1B Visa Fee Upheld SCOTUS Rejects Troop Bid to Chicago, H-1B Visa Fee Upheld, More","Source: Bloomberg, 5:27 Source: Bloomberg, 5:36",2.392,Court Rulings,4,1.28,3.0,1.0,1.0,5.0,5.0,"Court Blocks Troop Deployment to Chicago, H-1B Visa Fee Upheld SCOTUS Rejects Troop Bid to Chicago, H-1B Visa Fee Upheld, MoreSource: Bloomberg, 5:27 Source: Bloomberg, 5:36",0.14938109,0.0,-0.09792821,0.12362252,0.0887115269601345,1,1.0,0.0887115269601345
2025-12-23 00:00:00+00:00,608.0,No Risk,Brown Police Chief Rodney Chatman Placed on Leave Amid Trump Investigation Following Shooting,"The Department of Education is looking at whether security at Brown University, including its surveillance system, was up to standard. Brown said it would conduct its own investigation.",2.42,Brown University Shooting Aftermath,4,0.8,4.0,1.0,1.0,5.0,5.0,"Brown Police Chief Rodney Chatman Placed on Leave Amid Trump Investigation Following ShootingThe Department of Education is looking at whether security at Brown University, including its surveillance system, was up to standard. Brown said it would conduct its own investigation.",0.17521122,0.0,-0.13199529,0.0666139,0.048361693322658536,2,0.7,0.03385318532586097
2025-12-23 00:00:00+00:00,148.0,No Risk,"Third Quarter GDP Soars, But US Consumers Remain Downbeat",Economists say the shutdown will be a drag on the final months of 2025,2.322,Trump-Related Conflicts Involving Education/Government Funding,4,0.81,3.0,1.0,1.0,5.0,5.0,"Third Quarter GDP Soars, But US Consumers Remain DownbeatEconomists say the shutdown will be a drag on the final months of 2025",0.15917633,0.0,-0.13364962,0.064585954,0.04499057552218437,3,0.48999999999999994,0.022045382005870338
2025-12-23 00:00:00+00:00,651.0,Policy or Political Interference,"In Private Letters, Harvard and Trump Administration Escalate Duel",It is the latest twist in the marquee battle of the administration’s campaign to rein in colleges and universities it views as too liberal.,3.186,"In Private Letters, Harvard and Trump Administration Escalate Duel",3,0.81,4.0,3.9,1.0,5.0,5.0,"In Private Letters, Harvard and Trump Administration Escalate DuelIt is the latest twist in the marquee battle of the administration’s campaign to rein in colleges and universities it views as too liberal.",0.41091675,0.7644726,-0.055609822,0.24746163,1.9414505195617675,1,1.0,1.9414505195617675
2025-12-23 00:00:00+00:00,533.0,Policy or Political Interference,Texas A&M Will Not Reinstate Lecturer Fired Over Gender Lesson,The decision seemed likely to provoke a court battle in a state where Republican politicians have sought to influence public universities.,3.236,Texas A&M Firing Controversy,3,0.81,4.0,3.9,2.0,5.0,5.0,Texas A&M Will Not Reinstate Lecturer Fired Over Gender LessonThe decision seemed likely to provoke a court battle in a state where Republican politicians have sought to influence public universities.,0.31062025,0.41744927,-0.018658727,0.40777418,1.3414732122421265,2,0.7,0.9390312485694885
2025-12-23 00:00:00+00:00,658.0,Policy or Political Interference,New College of Florida Was Progressive. Then Gov. DeSantis Overhauled It.,"At the state school, gender studies is out. ‘The Odyssey’ is required reading. A Charlie Kirk statue is coming. Has one ideological bubble replaced another?",3.19,New College of Florida Was Progressive. Then Gov. DeSantis Overhauled It.,3,0.83,4.0,3.9,1.0,5.0,5.0,"New College of Florida Was Progressive. Then Gov. DeSantis Overhauled It.At the state school, gender studies is out. ‘The Odyssey’ is required reading. A Charlie Kirk statue is coming. Has one ideological bubble replaced another?",0.35383224,0.56696165,-0.16062975,0.038694493,1.3030560120940209,3,0.48999999999999994,0.6384974459260702
2025-12-23 00:00:00+00:00,148.0,Research Funding Disruption,Most shocking examples of Chinese espionage uncovered by the US this year: 'Just the tip of the iceberg',"This year has had no shortage of alarming Chinese espionage efforts targeting the United States that were uncovered by government officials.
2025 saw the conviction of a former active-duty military member accused of selling Navy secrets to Chinese intelligence, the arrests of Chinese nationals accused of trying to recruit active-duty service members as intelligence assets and smuggle dangerous toxins into the United States, the disruption of a Chinese ""Hacker-for-Hire"" ecosystem, and more.
""Pres",3.14,Trump-Related Conflicts Involving Education/Government Funding,3,1.17,3.0,3.9,1.0,5.0,5.0,"Most shocking examples of Chinese espionage uncovered by the US this year: 'Just the tip of the iceberg'This year has had no shortage of alarming Chinese espionage efforts targeting the United States that were uncovered by government officials.
2025 saw the conviction of a former active-duty military member accused of selling Navy secrets to Chinese intelligence, the arrests of Chinese nationals accused of trying to recruit active-duty service members as intelligence assets and smuggle dangerous toxins into the United States, the disruption of a Chinese ""Hacker-for-Hire"" ecosystem, and more.
""Pres",0.15257049,0.0,-0.22444,0.011109318,0.010464977375231683,1,1.0,0.010464977375231683
2025-12-23 00:00:00+00:00,310.0,Violence or Threats,"1 dead after Saturday night homecoming shooting at SC State, 2 others injured","One person was killed and two others were hospitalized after two shootings on campus at South Carolina State University Saturday night amidst the university’s a
1 dead after Saturday night homecoming shooting at SC State, 2 others injured
Oct 5, 2025 | 9:30 AM",3.2575000000000003,College Campus Shootings,5,2.52,4.0,2.45,0.0,5.0,5.0,"1 dead after Saturday night homecoming shooting at SC State, 2 others injuredOne person was killed and two others were hospitalized after two shootings on campus at South Carolina State University Saturday night amidst the university’s a
1 dead after Saturday night homecoming shooting at SC State, 2 others injured
Oct 5, 2025 | 9:30 AM",0.47466975,0.98505634,0.118685484,0.9148004,3.1401635530591014,1,1.0,3.1401635530591014
2025-12-23 00:00:00+00:00,608.0,Violence or Threats,Brown Faces Trump Investigation Over Security Issues Following Shooting Education Dept. to examine safety procedures at Brown after shooting,"The Department of Education is looking at whether security at Brown University, including its surveillance system, was up to standard. Brown said it would conduct its own investigation. The government will probe whether Brown complied with the Clery Act, which requires universities to report crime statistics and disclose safety procedures.",3.3065,Brown University Shooting Aftermath,5,2.52,4.0,2.45,1.0,5.0,5.0,"Brown Faces Trump Investigation Over Security Issues Following Shooting Education Dept. to examine safety procedures at Brown after shootingThe Department of Education is looking at whether security at Brown University, including its surveillance system, was up to standard. Brown said it would conduct its own investigation. The government will probe whether Brown complied with the Clery Act, which requires universities to report crime statistics and disclose safety procedures.",0.46188766,0.9408306,0.016449451,0.58151335,2.754431384265423,2,0.7,1.9281019689857959
2025-12-30 00:00:00+00:00,8.0,IT System Failure,University of Phoenix data breach hits 3.5M people,"The University of Phoenix has confirmed a major data breach affecting nearly 3.5 million people. The incident traces back to August when attackers accessed the university's network and quietly stole sensitive information.
The school detected the intrusion on Nov. 21. That discovery came after the attackers listed the university on a public leak site. In early December, the university disclosed the incident, and its parent company filed an 8-K with regulators.
The scope is large. Notification let",2.819,University of Phoenix data breach hits 3.5M people,3,0.13,3.0,4.0,1.0,3.0,3.0,"University of Phoenix data breach hits 3.5M peopleThe University of Phoenix has confirmed a major data breach affecting nearly 3.5 million people. The incident traces back to August when attackers accessed the university's network and quietly stole sensitive information.
The school detected the intrusion on Nov. 21. That discovery came after the attackers listed the university on a public leak site. In early December, the university disclosed the incident, and its parent company filed an 8-K with regulators.
The scope is large. Notification let",0.3452098,0.53712827,-0.29316086,0.0028340318,1.0623119469881057,1,1.0,1.0623119469881057
2025-12-30 00:00:00+00:00,561.0,Policy or Political Interference,Justice Department Sues Virginia Over Tuition Aid for Unauthorized Immigrants Virginia Sued Over In-State Tuition for Undocumented Students,"The department said the state’s policy of granting unauthorized immigrants in-state financial aid at public colleges and universities violates federal law. Andrew Harnik/Getty Images News/Getty Images
The Department of Justice is challenging state laws in Virginia that allow eligible undocumented students to pay in-state tuition.
This is the seventh state the Trump administration has sued over such policies. Some states have fought the Justice Department, while several Republican-led states quickly agreed to stop offering undocumented students in-state tuition. The rapid change in policies spurred confusion and chaos for students as they scrambled ",2.64,Lawsuits Challenging Immigration-Related Policies,2,0.84,2.0,3.9,1.0,3.0,5.0,"Justice Department Sues Virginia Over Tuition Aid for Unauthorized Immigrants Virginia Sued Over In-State Tuition for Undocumented StudentsThe department said the state’s policy of granting unauthorized immigrants in-state financial aid at public colleges and universities violates federal law. Andrew Harnik/Getty Images News/Getty Images
The Department of Justice is challenging state laws in Virginia that allow eligible undocumented students to pay in-state tuition.
This is the seventh state the Trump administration has sued over such policies. Some states have fought the Justice Department, while several Republican-led states quickly agreed to stop offering undocumented students in-state tuition. The rapid change in policies spurred confusion and chaos for students as they scrambled ",0.49160248,1.0,0.04091531,0.6938767,2.3975503492355346,1,1.0,2.3975503492355346
2025-12-30 00:00:00+00:00,84.0,Policy or Political Interference,Trump administration agrees to drop anti-DEI criteria for stalled health research grants,"The Trump administration will review frozen grants to universities without using its controversial standards that discouraged gender, race and sexual orientation initiatives and vaccine research. In a settlement agreement filed in Massachusetts federal court Monday, the National Institutes of Health and a group of Democratic attorneys general who’d challenged the new criteria for grant funding said [&#8230;]",2.9,Trump administration research funding cuts,2,1.57,3.5,3.9,1.0,3.0,5.0,"Trump administration agrees to drop anti-DEI criteria for stalled health research grantsThe Trump administration will review frozen grants to universities without using its controversial standards that discouraged gender, race and sexual orientation initiatives and vaccine research. In a settlement agreement filed in Massachusetts federal court Monday, the National Institutes of Health and a group of Democratic attorneys general who’d challenged the new criteria for grant funding said [&#8230;]",0.37076482,0.62554795,-0.051642448,0.26253214,1.4982653558254242,2,0.7,1.048785749077797
2025-12-30 00:00:00+00:00,84.0,Research Funding Disruption,Trump administration agrees to reconsider cut or stalled DEI-related NIH grants,"The Trump administration on Monday reached an agreement to reevaluate thousands of National Institutes of Health (NIH) grant applications that were stalled or cut because of their perceived connection to diversity, equity and inclusion (DEI) initiatives.  The agreement between the administration, unions and Democratic state attorneys general resolves part of a lawsuit filed against the administration for canceling hundreds of millions of dollars in research funds.   A federal judge in Boston pre",2.9,Trump administration research funding cuts,2,1.57,3.5,3.9,1.0,3.0,5.0,"Trump administration agrees to reconsider cut or stalled DEI-related NIH grantsThe Trump administration on Monday reached an agreement to reevaluate thousands of National Institutes of Health (NIH) grant applications that were stalled or cut because of their perceived connection to diversity, equity and inclusion (DEI) initiatives.  The agreement between the administration, unions and Democratic state attorneys general resolves part of a lawsuit filed against the administration for canceling hundreds of millions of dollars in research funds.   A federal judge in Boston pre",0.49513906,1.0,0.086212695,0.8486759,2.768348056077957,1,1.0,2.768348056077957
2025-12-30 00:00:00+00:00,1.0,Research Funding Disruption,Brenna Henn Wanted to Improve Genetic Medicine. Then Her N.I.H. Grant Was Cut.,Brenna Henn had a long-term grant to study the genetic diversity of Africans and people of African descent. Then her N.I.H. funding was cut.,2.842,Brenna Henn Wanted to Improve Genetic Medicine. Then Her N.I.H. Grant Was Cut.,2,0.85,4.0,3.9,1.0,3.0,5.0,Brenna Henn Wanted to Improve Genetic Medicine. Then Her N.I.H. Grant Was Cut.Brenna Henn had a long-term grant to study the genetic diversity of Africans and people of African descent. Then her N.I.H. funding was cut.,0.36369747,0.6010951,0.027004808,0.6318348,1.734520890712738,2,0.7,1.2141646234989165
2025-12-30 00:00:00+00:00,9.0,Transportation/Access Disruption,5 Predictions on How AI Will Shape Higher Ed in 2026,"For the higher education sector, 2026 is likely to be another year of grappling with the power of generative artificial intelligence to reshape research, teaching, learning and campus operations.
Those conversations have evolved since November 2022, when Open AI’s ChatGPT—capable of generating essays, images and homework answers in seconds—went mainstream. Soon after, numerous other companies launched similarly powerful large language models, such as Google’s Gemini and Anthropic’s Claude.
In 20",2.729,5 Predictions on How AI Will Shape Higher Ed in 2026,3,0.86,0.0,4.0,1.0,3.0,5.0,"5 Predictions on How AI Will Shape Higher Ed in 2026For the higher education sector, 2026 is likely to be another year of grappling with the power of generative artificial intelligence to reshape research, teaching, learning and campus operations.
Those conversations have evolved since November 2022, when Open AI’s ChatGPT—capable of generating essays, images and homework answers in seconds—went mainstream. Soon after, numerous other companies launched similarly powerful large language models, such as Google’s Gemini and Anthropic’s Claude.
In 20",0.21997264,0.10381084,-0.336985,0.0011816043,0.1992772223353386,1,1.0,0.1992772223353386
2026-01-06 00:00:00+00:00,33.0,Artificial Intelligence Ethics & Governance,CAISI Issues Request for Information About Securing AI Agent Systems,"The Center for AI Standards and Innovation (CAISI) at the U.S. Department of Commerce’s National Institute of Standards and Technology (NIST) has published a Request for Information (RFI) seeking insights from industry, academia, and the security community regarding the secure development and deployment of AI agent systems.
AI agent systems are capable of planning and taking autonomous actions that impact real-world systems or environments. While these systems promise significant benefits for pr",2.934,CAISI Issues Request for Information About Securing AI Agent Systems,2,0.93,5.0,3.7,1.0,5.0,4.0,"CAISI Issues Request for Information About Securing AI Agent SystemsThe Center for AI Standards and Innovation (CAISI) at the U.S. Department of Commerce’s National Institute of Standards and Technology (NIST) has published a Request for Information (RFI) seeking insights from industry, academia, and the security community regarding the secure development and deployment of AI agent systems.
AI agent systems are capable of planning and taking autonomous actions that impact real-world systems or environments. While these systems promise significant benefits for pr",0.4679581,0.96183413,0.06957516,0.8008321,2.6803073147535326,1,1.0,2.6803073147535326
2026-01-06 00:00:00+00:00,25.0,Enrollment Pressure,University of California Reports Record Enrollment Despite Trump Pressure,"Enrollment increased to more than 301,000 as the system prepared for a budget debate in Sacramento.",3.342,University of California Reports Record Enrollment Despite Trump Pressure,4,0.88,4.0,3.6,1.0,5.0,5.0,"University of California Reports Record Enrollment Despite Trump PressureEnrollment increased to more than 301,000 as the system prepared for a budget debate in Sacramento.",0.36533222,0.60675126,-0.073574096,0.18671747,1.6066369006633758,1,1.0,1.6066369006633758
2026-01-06 00:00:00+00:00,11.0,No Risk,"New Presidents: UVA, Emporia State, Mercer, Clemson, Los Rios and More","Toby Arquette, vice president for strategic growth, marketing and digital transformation at St. Ambrose University in Iowa, will become president of Columbia College, headquartered in Missouri, starting March 1.
Matt Baker, vice president of student affairs at Northwest Missouri State University, has been named president of Emporia State University in Kansas, effective March 2.
Scott Beardsley, dean of the University of Virginia Darden School of Business, has been named president of the universi",2.03,"New Presidents: UVA, Emporia State, Mercer, Clemson, Los Rios and More",4,0.87,0.0,1.0,1.0,5.0,5.0,"New Presidents: UVA, Emporia State, Mercer, Clemson, Los Rios and MoreToby Arquette, vice president for strategic growth, marketing and digital transformation at St. Ambrose University in Iowa, will become president of Columbia College, headquartered in Missouri, starting March 1.
Matt Baker, vice president of student affairs at Northwest Missouri State University, has been named president of Emporia State University in Kansas, effective March 2.
Scott Beardsley, dean of the University of Virginia Darden School of Business, has been named president of the universi",0.28509063,0.32911742,-0.025256932,0.37633386,0.6968631541728972,1,1.0,0.6968631541728972
2026-01-06 00:00:00+00:00,34.0,No Risk,"University of Michigan Picks Kent D. Syverud, Syracuse Leader, as Its Next President","Kent D. Syverud will become the fifth person to run Michigan since the start of 2022, inheriting a school that also has debated diversity.",2.44,"University of Michigan Picks Kent D. Syverud, Syracuse Leader, as Its Next President",4,0.93,4.0,1.0,1.0,5.0,5.0,"University of Michigan Picks Kent D. Syverud, Syracuse Leader, as Its Next PresidentKent D. Syverud will become the fifth person to run Michigan since the start of 2022, inheriting a school that also has debated diversity.",0.2133283,0.0808216,-0.049206853,0.27207166,0.3371997463703155,2,0.7,0.23603982245922084
2026-01-06 00:00:00+00:00,14.0,No Risk,"Caltech, a Science Powerhouse, Hires Ray Jayawardhana as Its New President","Ray Jayawardhana, the incoming president, is an astrophysicist, but leaders at the California Institute of Technology also praised his credentials as a communicator at a time when science is under attack.",2.432,"Caltech, a Science Powerhouse, Hires Ray Jayawardhana as Its New President",4,0.88,4.0,1.0,1.0,5.0,5.0,"Caltech, a Science Powerhouse, Hires Ray Jayawardhana as Its New PresidentRay Jayawardhana, the incoming president, is an astrophysicist, but leaders at the California Institute of Technology also praised his credentials as a communicator at a time when science is under attack.",0.19015306,0.0006358604,-0.1488709,0.048456546,0.03643638706207275,3,0.48999999999999994,0.017853829660415644
2026-01-06 00:00:00+00:00,20.0,Policy or Political Interference,Texas A&M Warns Professor Not to Teach Plato Because of Gender Rules,The university is reviewing courses under new rules restricting teaching about race and gender. Administrators told a philosophy professor to cut some lessons on Plato to comply.,2.997,Texas A&M Warns Professor Not to Teach Plato Because of Gender Rules,2,0.88,4.0,3.9,2.0,5.0,5.0,Texas A&M Warns Professor Not to Teach Plato Because of Gender RulesThe university is reviewing courses under new rules restricting teaching about race and gender. Administrators told a philosophy professor to cut some lessons on Plato to comply.,0.3928007,0.70179147,-0.023020804,0.38688713,1.8201386078596113,1,1.0,1.8201386078596113
2026-01-06 00:00:00+00:00,15.0,Policy or Political Interference,UVA Presidential Hire Raises Process Concerns,"On paper, freshly hired University of Virginia president Scott C. Beardsley appears to have all the bona fides of a qualified higher ed leader: multiple advanced degrees and more than a decade of experience leading a top business school. But that has not stymied outrage about his selection.
Last month the Virginia Board of Visitors voted to elevate him from business school dean to the top job, filling a vacancy left by former president James Ryan, who resigned under pressure as board leadership ",2.546,UVA Presidential Hire Raises Process Concerns,2,0.54,0.0,3.9,2.0,5.0,5.0,"UVA Presidential Hire Raises Process ConcernsOn paper, freshly hired University of Virginia president Scott C. Beardsley appears to have all the bona fides of a qualified higher ed leader: multiple advanced degrees and more than a decade of experience leading a top business school. But that has not stymied outrage about his selection.
Last month the Virginia Board of Visitors voted to elevate him from business school dean to the top job, filling a vacancy left by former president James Ryan, who resigned under pressure as board leadership ",0.3636671,0.60099,-0.040089607,0.3096423,1.307589158296585,2,0.7,0.9153124108076095
2026-01-06 00:00:00+00:00,30.0,Policy or Political Interference,Supreme Court to review state bans on transgender athletes' participation in school sports,"Sex ""discrimination"" or gender ""fairness"" in scholastic activities? The Supreme Court will decide the divisive social question when it holds oral arguments Tuesday in a pair of cases reviewing separate state bans on transgender and non-binary athletes participating in female-only public school sports teams.
The justices are hearing appeals from Idaho and West Virginia, after lower courts struck down state laws, affecting those students from the elementary to college level.
The Trump Justice Depa",2.85,Transgender Athletes in Sports Bans,2,0.9,3.0,3.9,1.0,5.0,5.0,"Supreme Court to review state bans on transgender athletes' participation in school sportsSex ""discrimination"" or gender ""fairness"" in scholastic activities? The Supreme Court will decide the divisive social question when it holds oral arguments Tuesday in a pair of cases reviewing separate state bans on transgender and non-binary athletes participating in female-only public school sports teams.
The justices are hearing appeals from Idaho and West Virginia, after lower courts struck down state laws, affecting those students from the elementary to college level.
The Trump Justice Depa",0.3468389,0.54276484,-0.0948509,0.13044636,1.1943474769592286,3,0.48999999999999994,0.585230263710022
2026-01-06 00:00:00+00:00,28.0,Student Conduct Incident,Anti-hazing training recommended for all Louisiana college students,"A legislative task force on hazing on Louisiana’s college campuses is recommending increased required training for all students — not just those in Greek organizations — and greater penalties for universities that shirk their obligations.  The task force, named in honor of Southern University student Caleb Wilson, who died in a hazing incident last year, [&#8230;]",3.676,Anti-hazing training recommended for all Louisiana college students,5,0.89,3.5,3.55,4.0,5.0,5.0,"Anti-hazing training recommended for all Louisiana college studentsA legislative task force on hazing on Louisiana’s college campuses is recommending increased required training for all students — not just those in Greek organizations — and greater penalties for universities that shirk their obligations.  The task force, named in honor of Southern University student Caleb Wilson, who died in a hazing incident last year, [&#8230;]",0.57265663,1.0,0.13778257,0.9402317,3.6100874538421635,1,1.0,3.6100874538421635
2026-01-06 00:00:00+00:00,22.0,Student Conduct Incident,"Universities Must Stop Hiding Behind Their Neutrality Pledges, New Book Says","Institutional neutrality is a myth, argues Brian Soucek, a constitutional law professor at the University of California, Davis. As American colleges and universities face heightened political attacks on their missions and identities, leaders are too often using neutrality pledges as an excuse not to push back, he says.
In his new book, The Opinionated University: Academic Freedom, Diversity, and the Myth of Neutrality in American Higher Education (University of Chicago Press, 2026), Soucek walks",3.174,"Universities Must Stop Hiding Behind Their Neutrality Pledges, New Book Says",5,0.88,0.0,3.55,1.0,5.0,5.0,"Universities Must Stop Hiding Behind Their Neutrality Pledges, New Book SaysInstitutional neutrality is a myth, argues Brian Soucek, a constitutional law professor at the University of California, Davis. As American colleges and universities face heightened political attacks on their missions and identities, leaders are too often using neutrality pledges as an excuse not to push back, he says.
In his new book, The Opinionated University: Academic Freedom, Diversity, and the Myth of Neutrality in American Higher Education (University of Chicago Press, 2026), Soucek walks",0.3004555,0.38227952,-0.27646434,0.003953129,0.8531128059625626,2,0.7,0.5971789641737938
2026-01-06 00:00:00+00:00,18.0,Title IX/ADA Noncompliance,Watchdog urges DOJ probe of top research university over alleged illegal DEI practices: 'Defies common sense',"FIRST ON FOX: A conservative legal group has filed a formal complaint calling for a probe into one of the nation’s most prominent research schools, alleging it is continuing illegal race and sex-based discrimination through its diversity, equity and inclusion (DEI) programs.
In the 165-page complaint sent to the DOJ’s Civil Rights Division and obtained by Fox News Digital, America First Legal argues that Washington University in St. Louis has systematically embedded DEI ideology across admission",2.962,Watchdog urges DOJ probe of top research university over alleged illegal DEI practices: 'Defies common sense',4,0.88,3.0,2.8,1.0,5.0,5.0,"Watchdog urges DOJ probe of top research university over alleged illegal DEI practices: 'Defies common sense'FIRST ON FOX: A conservative legal group has filed a formal complaint calling for a probe into one of the nation’s most prominent research schools, alleging it is continuing illegal race and sex-based discrimination through its diversity, equity and inclusion (DEI) programs.
In the 165-page complaint sent to the DOJ’s Civil Rights Division and obtained by Fox News Digital, America First Legal argues that Washington University in St. Louis has systematically embedded DEI ideology across admission",0.47433886,0.9839115,-0.11474568,0.0915451,2.1213891493082047,1,1.0,2.1213891493082047
2026-01-06 00:00:00+00:00,12.0,Violence or Threats,"Suspect in Brown and M.I.T. Killings Discussed Attacks in Videos, Officials Say","Claudio Neves Valente, who is accused of killing two students at Brown and an M.I.T. professor, left rambling descriptions of the shootings.",3.068,Brown University Murders,4,0.88,4.0,2.45,1.0,5.0,5.0,"Suspect in Brown and M.I.T. Killings Discussed Attacks in Videos, Officials SayClaudio Neves Valente, who is accused of killing two students at Brown and an M.I.T. professor, left rambling descriptions of the shootings.",0.30174184,0.3867302,0.016260535,0.5805936,1.3649200282096863,1,1.0,1.3649200282096863
2026-01-13 00:00:00+00:00,69.0,Artificial Intelligence Ethics & Governance,A.I. Is Coming to Class. These Professors Want to Ease Your Worries.,"Even as some instructors remain fervently opposed to chatbots, other writing and English professors are trying to improve them.",3.09,A.I. Is Coming to Class. These Professors Want to Ease Your Worries.,3,0.97,4.0,3.7,1.0,5.0,4.0,"A.I. Is Coming to Class. These Professors Want to Ease Your Worries.Even as some instructors remain fervently opposed to chatbots, other writing and English professors are trying to improve them.",0.3920074,0.6990468,0.18358144,0.97519594,2.4160448116064073,1,1.0,2.4160448116064073
